second	V
9303	3.800403	
9304	3.797196	
9305	3.797654	
9306	3.800632	
9307	3.800938	
9308	3.794943	
9309	3.802312	
9310	3.795821	
9311	3.800060	
9312	3.797959	
9313	3.797272	
9314	3.797845	
9315	3.795897	
9316	3.794523	
9317	3.799029	
9318	3.795898	
9319	3.796394	
9320	3.794370	
9321	3.798532	
9322	3.797960	
9323	3.793568	
9324	3.794370	
9325	3.796700	
9326	3.795058	
9327	3.797120	
9328	3.797081	
9329	3.797997	
9330	3.793721	
9331	3.796661	
9332	3.795057	
9333	3.792461	
9334	3.797769	
9335	3.794484	
9336	3.791812	
9337	3.802656	
9338	3.798723	
9339	3.794981	
9340	3.802465	
9341	3.802160	
9342	3.802580	
9343	3.802618	
9344	3.802961	
9345	3.804107	
9346	3.803114	
9347	3.803611	
9348	3.801816	
9349	3.805024	
9350	3.805023	
9351	3.800938	
9352	3.800785	
9353	3.802695	
9354	3.800976	
9355	3.800556	
9356	3.799640	
9357	3.801740	
9358	3.796928	
9359	3.798876	
9360	3.801205	
9361	3.796165	
9362	3.800556	
9363	3.798990	
9364	3.793110	
9365	3.796585	
9366	3.802236	
9367	3.793797	
9368	3.794790	
9369	3.798150	
9370	3.793988	
9371	3.793721	
9372	3.795248	
9373	3.793836	
9374	3.795096	
9375	3.797501	
9376	3.796165	
9377	3.795668	
9378	3.797310	
9379	3.796776	
9380	3.793301	
9381	3.791582	
9382	3.790361	
9383	3.791621	
9384	3.794217	
9385	3.791506	
9386	3.795019	
9387	3.792766	
9388	3.797005	
9389	3.795554	
9390	3.794790	
9391	3.791697	
9392	3.797081	
9393	3.790017	
9394	3.793339	
9395	3.797654	
9396	3.795477	
9397	3.797311	
9398	3.800098	
9399	3.795057	
9400	3.795630	
9401	3.794943	
9402	3.792614	
9403	3.790208	
9404	3.795592	
9405	3.793339	
9406	3.793568	
9407	3.794676	
9408	3.791010	
9409	3.790895	
9410	3.792881	
9411	3.790857	
9412	3.795897	
9413	3.792461	
9414	3.794255	
9415	3.795439	
9416	3.795248	
9417	3.791621	
9418	3.790743	
9419	3.792652	
9420	3.790246	
9421	3.790743	
9422	3.791048	
9423	3.792117	
9424	3.793186	
9425	3.788948	
9426	3.790323	
9427	3.791544	
9428	3.791583	
9429	3.791086	
9430	3.793262	
9431	3.791048	
9432	3.795057	
9433	3.787153	
9434	3.789368	
9435	3.792461	
9436	3.789559	
9437	3.791353	
9438	3.794370	
9439	3.788108	
9440	3.788757	
9441	3.788414	
9442	3.788681	
9443	3.785473	
9444	3.798150	
9445	3.793683	
9446	3.792117	
9447	3.797425	
9448	3.798532	
9449	3.796470	
9450	3.798379	
9451	3.797348	
9452	3.797501	
9453	3.793645	
9454	3.795096	
9455	3.796623	
9456	3.796165	
9457	3.795210	
9458	3.795936	
9459	3.794065	
9460	3.799448	
9461	3.790055	
9462	3.793339	
9463	3.792002	
9464	3.798036	
9465	3.793721	
9466	3.794103	
9467	3.797501	
9468	3.797348	
9469	3.793530	
9470	3.797196	
9471	3.795592	
9472	3.794485	
9473	3.789941	
9474	3.787764	
9475	3.789101	
9476	3.789253	
9477	3.787726	
9478	3.791201	
9479	3.789139	
9480	3.789215	
9481	3.791201	
9482	3.787803	
9483	3.789368	
9484	3.783755	
9485	3.786772	
9486	3.781502	
9487	3.789597	
9488	3.790246	
9489	3.780624	
9490	3.781082	
9491	3.791392	
9492	3.782380	
9493	3.788413	
9494	3.788566	
9495	3.789903	
9496	3.787000	
9497	3.782762	
9498	3.778524	
9499	3.788070	
9500	3.785397	
9501	3.777035	
9502	3.786046	
9503	3.781349	
9504	3.780662	
9505	3.780891	
9506	3.783144	
9507	3.782036	
9508	3.780586	
9509	3.776996	
9510	3.778065	
9511	3.780356	
9512	3.780166	
9513	3.777264	
9514	3.778867	
9515	3.777149	
9516	3.782877	
9517	3.777569	
9518	3.784633	
9519	3.779669	
9520	3.778867	
9521	3.778638	
9522	3.783526	
9523	3.782762	
9524	3.780318	
9525	3.784137	
9526	3.780357	
9527	3.779440	
9528	3.782190	
9529	3.781731	
9530	3.781655	
9531	3.777455	
9532	3.786390	
9533	3.779516	
9534	3.777683	
9535	3.784404	
9536	3.778218	
9537	3.788757	
9538	3.789330	
9539	3.791353	
9540	3.794408	
9541	3.791010	
9542	3.789597	
9543	3.791468	
9544	3.794599	
9545	3.789406	
9546	3.793377	
9547	3.793262	
9548	3.791315	
9549	3.784671	
9550	3.785358	
9551	3.788566	
9552	3.802351	
9553	3.802770	
9554	3.803153	
9555	3.803381	
9556	3.802045	
9557	3.798265	
9558	3.796508	
9559	3.798303	
9560	3.799907	
9561	3.797539	
9562	3.797539	
9563	3.797959	
9564	3.798342	
9565	3.795439	
9566	3.795325	
9567	3.795134	
9568	3.795172	
9569	3.794141	
9570	3.794446	
9571	3.793721	
9572	3.796852	
9573	3.795363	
9574	3.793950	
9575	3.795668	
9576	3.793454	
9577	3.794790	
9578	3.789406	
9579	3.796317	
9580	3.796890	
9581	3.794790	
9582	3.795783	
9583	3.797043	
9584	3.793683	
9585	3.797997	
9586	3.795897	
9587	3.796356	
9588	3.795897	
9589	3.796241	
9590	3.794867	
9591	3.793377	
9592	3.793454	
9593	3.790666	
9594	3.795172	
9595	3.797845	
9596	3.794790	
9597	3.796585	
9598	3.795134	
9599	3.796546	
9600	3.794828	
9601	3.794561	
9602	3.794714	
9603	3.794409	
9604	3.793721	
9605	3.791316	
9606	3.794255	
9607	3.795821	
9608	3.793683	
9609	3.791544	
9610	3.790819	
9611	3.789864	
9612	3.790895	
9613	3.791621	
9614	3.792728	
9615	3.786084	
9616	3.792919	
9617	3.790399	
9618	3.789483	
9619	3.788184	
9620	3.791163	
9621	3.783755	
9622	3.791965	
9623	3.788299	
9624	3.785091	
9625	3.788184	
9626	3.790246	
9627	3.792117	
9628	3.790743	
9629	3.788833	
9630	3.788452	
9631	3.782037	
9632	3.788337	
9633	3.785893	
9634	3.788222	
9635	3.785473	
9636	3.783488	
9637	3.788184	
9638	3.788375	
9639	3.784213	
9640	3.787726	
9641	3.785091	
9642	3.787688	
9643	3.781808	
9644	3.782648	
9645	3.783831	
9646	3.794370	
9647	3.783220	
9648	3.790704	
9649	3.788795	
9650	3.788223	
9651	3.786466	
9652	3.792232	
9653	3.784328	
9654	3.789063	
9655	3.789101	
9656	3.784976	
9657	3.787421	
9658	3.785702	
9659	3.781999	
9660	3.786657	
9661	3.785817	
9662	3.785282	
9663	3.785053	
9664	3.786046	
9665	3.782762	
9666	3.787268	
9667	3.786007	
9668	3.781922	
9669	3.785970	
9670	3.787306	
9671	3.785817	
9672	3.778944	
9673	3.788414	
9674	3.783755	
9675	3.783946	
9676	3.783831	
9677	3.782266	
9678	3.781731	
9679	3.783144	
9680	3.780127	
9681	3.786542	
9682	3.782991	
9683	3.783831	
9684	3.780547	
9685	3.783755	
9686	3.786581	
9687	3.781540	
9688	3.779746	
9689	3.783029	
9690	3.782495	
9691	3.780777	
9692	3.784671	
9693	3.782876	
9694	3.780509	
9695	3.784251	
9696	3.779822	
9697	3.778982	
9698	3.785206	
9699	3.781578	
9700	3.778905	
9701	3.789750	
9702	3.785893	
9703	3.782915	
9704	3.789597	
9705	3.789215	
9706	3.789330	
9707	3.789826	
9708	3.789062	
9709	3.790284	
9710	3.789063	
9711	3.790819	
9712	3.788872	
9713	3.793797	
9714	3.792537	
9715	3.788833	
9716	3.787459	
9717	3.789253	
9718	3.788451	
9719	3.787993	
9720	3.785817	
9721	3.789445	
9722	3.782075	
9723	3.785588	
9724	3.785779	
9725	3.785168	
9726	3.784977	
9727	3.786084	
9728	3.779631	
9729	3.782724	
9730	3.786046	
9731	3.778562	
9732	3.780089	
9733	3.785053	
9734	3.778409	
9735	3.780815	
9736	3.783908	
9737	3.782762	
9738	3.781388	
9739	3.783526	
9740	3.781922	
9741	3.783030	
9742	3.782342	
9743	3.784213	
9744	3.780700	
9745	3.777951	
9746	3.776767	
9747	3.779249	
9748	3.781426	
9749	3.781388	
9750	3.786962	
9751	3.782151	
9752	3.783602	
9753	3.784748	
9754	3.780777	
9755	3.779440	
9756	3.784480	
9757	3.777722	
9758	3.781693	
9759	3.783717	
9760	3.782266	
9761	3.784290	
9762	3.785358	
9763	3.780586	
9764	3.781884	
9765	3.784060	
9766	3.777531	
9767	3.777149	
9768	3.781579	
9769	3.780242	
9770	3.780547	
9771	3.781502	
9772	3.778753	
9773	3.780624	
9774	3.779860	
9775	3.777722	
9776	3.780165	
9777	3.781158	
9778	3.782457	
9779	3.781731	
9780	3.783182	
9781	3.781617	
9782	3.774972	
9783	3.780700	
9784	3.778180	
9785	3.775736	
9786	3.777493	
9787	3.776729	
9788	3.778218	
9789	3.776920	
9790	3.777760	
9791	3.780930	
9792	3.777034	
9793	3.778753	
9794	3.778027	
9795	3.777646	
9796	3.782075	
9797	3.774209	
9798	3.775584	
9799	3.779784	
9800	3.777836	
9801	3.777111	
9802	3.780509	
9803	3.776385	
9804	3.773025	
9805	3.776309	
9806	3.778524	
9807	3.772529	
9808	3.784442	
9809	3.779593	
9810	3.779249	
9811	3.785741	
9812	3.786657	
9813	3.784595	
9814	3.785626	
9815	3.783869	
9816	3.784939	
9817	3.781884	
9818	3.782876	
9819	3.783870	
9820	3.783908	
9821	3.782036	
9822	3.782266	
9823	3.782075	
9824	3.784786	
9825	3.780089	
9826	3.778485	
9827	3.777722	
9828	3.784175	
9829	3.780509	
9830	3.780471	
9831	3.780967	
9832	3.784786	
9833	3.778562	
9834	3.783411	
9835	3.782495	
9836	3.781884	
9837	3.776958	
9838	3.773636	
9839	3.776500	
9840	3.777264	
9841	3.775584	
9842	3.777416	
9843	3.774667	
9844	3.776996	
9845	3.779020	
9846	3.775507	
9847	3.776920	
9848	3.771956	
9849	3.777340	
9850	3.769321	
9851	3.776996	
9852	3.778791	
9853	3.770391	
9854	3.772414	
9855	3.777454	
9856	3.769283	
9857	3.777340	
9858	3.775011	
9859	3.777072	
9860	3.773407	
9861	3.767679	
9862	3.767488	
9863	3.774247	
9864	3.771230	
9865	3.762448	
9866	3.771460	
9867	3.768214	
9868	3.768099	
9869	3.766725	
9870	3.771078	
9871	3.771269	
9872	3.768367	
9873	3.765197	
9874	3.766228	
9875	3.764548	
9876	3.762677	
9877	3.766228	
9878	3.767221	
9879	3.763365	
9880	3.770047	
9881	3.765274	
9882	3.772567	
9883	3.765503	
9884	3.767183	
9885	3.767221	
9886	3.769168	
9887	3.769283	
9888	3.766381	
9889	3.772720	
9890	3.765579	
9891	3.766877	
9892	3.768596	
9893	3.766916	
9894	3.767107	
9895	3.763097	
9896	3.773063	
9897	3.764549	
9898	3.766419	
9899	3.770047	
9900	3.765694	
9901	3.775393	
9902	3.776767	
9903	3.778829	
9904	3.780127	
9905	3.779058	
9906	3.776195	
9907	3.778180	
9908	3.779135	
9909	3.779707	
9910	3.779097	
9911	3.779555	
9912	3.781005	
9913	3.771078	
9914	3.769741	
9915	3.776615	
9916	3.789368	
9917	3.789597	
9918	3.790284	
9919	3.784289	
9920	3.785435	
9921	3.784939	
9922	3.783907	
9923	3.785130	
9924	3.787879	
9925	3.785015	
9926	3.785091	
9927	3.783144	
9928	3.781655	
9929	3.781846	
9930	3.782648	
9931	3.781998	
9932	3.782724	
9933	3.779554	
9934	3.780433	
9935	3.782724	
9936	3.781960	
9937	3.780547	
9938	3.782418	
9939	3.782304	
9940	3.780547	
9941	3.776386	
9942	3.783335	
9943	3.784099	
9944	3.781273	
9945	3.784633	
9946	3.783946	
9947	3.782915	
9948	3.782457	
9949	3.782227	
9950	3.780662	
9951	3.785550	
9952	3.783144	
9953	3.781425	
9954	3.777378	
9955	3.778409	
9956	3.777454	
9957	3.782609	
9958	3.783182	
9959	3.782915	
9960	3.783258	
9961	3.782647	
9962	3.781616	
9963	3.782724	
9964	3.782648	
9965	3.782762	
9966	3.781808	
9967	3.782380	
9968	3.780700	
9969	3.778829	
9970	3.779937	
9971	3.780509	
9972	3.778447	
9973	3.778219	
9974	3.779822	
9975	3.778218	
9976	3.776462	
9977	3.776882	
9978	3.773254	
9979	3.778180	
9980	3.779211	
9981	3.776118	
9982	3.776347	
9983	3.779287	
9984	3.773063	
9985	3.775354	
9986	3.776347	
9987	3.773178	
9988	3.773712	
9989	3.776347	
9990	3.776653	
9991	3.774782	
9992	3.775163	
9993	3.773674	
9994	3.770772	
9995	3.773101	
9996	3.772032	
9997	3.771727	
9998	3.772987	
9999	3.770543	
10000	3.771727	
10001	3.775431	
10002	3.774553	
10003	3.779478	
10004	3.771918	
10005	3.770505	
10006	3.772261	
10007	3.769894	
10008	3.771460	
10009	3.779135	
10010	3.773980	
10011	3.773674	
10012	3.773942	
10013	3.774400	
10014	3.773178	
10015	3.776462	
10016	3.768290	
10017	3.773942	
10018	3.777798	
10019	3.770085	
10020	3.774323	
10021	3.772452	
10022	3.770505	
10023	3.772834	
10024	3.771612	
10025	3.771956	
10026	3.774323	
10027	3.772300	
10028	3.771460	
10029	3.773674	
10030	3.772796	
10031	3.772720	
10032	3.771498	
10033	3.773560	
10034	3.769398	
10035	3.764968	
10036	3.772796	
10037	3.771307	
10038	3.772643	
10039	3.769627	
10040	3.769283	
10041	3.769741	
10042	3.769359	
10043	3.767527	
10044	3.769779	
10045	3.771269	
10046	3.769016	
10047	3.768023	
10048	3.771612	
10049	3.773484	
10050	3.769627	
10051	3.767985	
10052	3.769856	
10053	3.770009	
10054	3.766992	
10055	3.770085	
10056	3.770658	
10057	3.767565	
10058	3.768595	
10059	3.767565	
10060	3.766190	
10061	3.773331	
10062	3.766457	
10063	3.766916	
10064	3.775812	
10065	3.773942	
10066	3.770390	
10067	3.776195	
10068	3.775736	
10069	3.779135	
10070	3.777073	
10071	3.776500	
10072	3.776385	
10073	3.780090	
10074	3.776309	
10075	3.776385	
10076	3.776958	
10077	3.780624	
10078	3.774553	
10079	3.773216	
10080	3.774094	
10081	3.774896	
10082	3.774095	
10083	3.770619	
10084	3.773636	
10085	3.774858	
10086	3.772032	
10087	3.771460	
10088	3.767069	
10089	3.773484	
10090	3.771421	
10091	3.765694	
10092	3.768443	
10093	3.773521	
10094	3.766496	
10095	3.767679	
10096	3.769130	
10097	3.769398	
10098	3.768099	
10099	3.769741	
10100	3.769092	
10101	3.770467	
10102	3.769359	
10103	3.768710	
10104	3.769130	
10105	3.769779	
10106	3.766572	
10107	3.766114	
10108	3.763288	
10109	3.768443	
10110	3.767641	
10111	3.770467	
10112	3.763823	
10113	3.772567	
10114	3.765197	
10115	3.769321	
10116	3.770543	
10117	3.769130	
10118	3.764853	
10119	3.770467	
10120	3.763785	
10121	3.765617	
10122	3.769245	
10123	3.768557	
10124	3.769474	
10125	3.775049	
10126	3.769130	
10127	3.767717	
10128	3.770352	
10129	3.763823	
10130	3.764281	
10131	3.768214	
10132	3.766610	
10133	3.768710	
10134	3.767832	
10135	3.767145	
10136	3.768176	
10137	3.767336	
10138	3.767221	
10139	3.768061	
10140	3.769130	
10141	3.767488	
10142	3.770352	
10143	3.765656	
10144	3.767985	
10145	3.760386	
10146	3.764205	
10147	3.763632	
10148	3.762448	
10149	3.764319	
10150	3.762142	
10151	3.762486	
10152	3.766496	
10153	3.766075	
10154	3.766037	
10155	3.763632	
10156	3.766496	
10157	3.766533	
10158	3.765655	
10159	3.765312	
10160	3.762792	
10161	3.760386	
10162	3.767946	
10163	3.761303	
10164	3.766037	
10165	3.764739	
10166	3.764166	
10167	3.758897	
10168	3.766152	
10169	3.765121	
10170	3.760233	
10171	3.770276	
10172	3.768520	
10173	3.765159	
10174	3.770658	
10175	3.770047	
10176	3.773598	
10177	3.770772	
10178	3.770581	
10179	3.770658	
10180	3.770161	
10181	3.766114	
10182	3.770887	
10183	3.767756	
10184	3.771269	
10185	3.771650	
10186	3.768710	
10187	3.771994	
10188	3.767259	
10189	3.769092	
10190	3.765388	
10191	3.769359	
10192	3.769665	
10193	3.766916	
10194	3.767679	
10195	3.769169	
10196	3.768825	
10197	3.766725	
10198	3.768481	
10199	3.768939	
10200	3.764968	
10201	3.759661	
10202	3.763174	
10203	3.762028	
10204	3.760921	
10205	3.765732	
10206	3.761646	
10207	3.762639	
10208	3.769703	
10209	3.759432	
10210	3.762639	
10211	3.756491	
10212	3.764815	
10213	3.752978	
10214	3.762716	
10215	3.762295	
10216	3.753971	
10217	3.760921	
10218	3.762677	
10219	3.754620	
10220	3.765235	
10221	3.759431	
10222	3.760654	
10223	3.754429	
10224	3.752482	
10225	3.753551	
10226	3.761112	
10227	3.753208	
10228	3.749886	
10229	3.754735	
10230	3.752940	
10231	3.754239	
10232	3.756759	
10233	3.756873	
10234	3.754124	
10235	3.755270	
10236	3.751947	
10237	3.754009	
10238	3.755346	
10239	3.751413	
10240	3.751986	
10241	3.752215	
10242	3.746143	
10243	3.756567	
10244	3.756949	
10245	3.758324	
10246	3.750878	
10247	3.753017	
10248	3.752597	
10249	3.758477	
10250	3.753093	
10251	3.753055	
10252	3.756644	
10253	3.752367	
10254	3.753399	
10255	3.754735	
10256	3.753398	
10257	3.751566	
10258	3.750840	
10259	3.757141	
10260	3.755231	
10261	3.751069	
10262	3.757331	
10263	3.751184	
10264	3.763403	
10265	3.763135	
10266	3.764281	
10267	3.764815	
10268	3.767870	
10269	3.761188	
10270	3.764701	
10271	3.765732	
10272	3.766076	
10273	3.766152	
10274	3.766648	
10275	3.764090	
10276	3.756835	
10277	3.757904	
10278	3.764090	
10279	3.775507	
10280	3.775851	
10281	3.775965	
10282	3.776462	
10283	3.771269	
10284	3.771727	
10285	3.769894	
10286	3.772109	
10287	3.771956	
10288	3.772338	
10289	3.769779	
10290	3.772681	
10291	3.770314	
10292	3.765999	
10293	3.766572	
10294	3.767603	
10295	3.768748	
10296	3.768978	
10297	3.765312	
10298	3.766686	
10299	3.771268	
10300	3.769665	
10301	3.767794	
10302	3.768252	
10303	3.767412	
10304	3.766992	
10305	3.763708	
10306	3.769321	
10307	3.771192	
10308	3.767374	
10309	3.769321	
10310	3.768977	
10311	3.768481	
10312	3.768023	
10313	3.769512	
10314	3.768481	
10315	3.771727	
10316	3.768787	
10317	3.767527	
10318	3.764701	
10319	3.766229	
10320	3.764625	
10321	3.767985	
10322	3.768710	
10323	3.768329	
10324	3.768366	
10325	3.768710	
10326	3.769245	
10327	3.768405	
10328	3.768634	
10329	3.767985	
10330	3.769245	
10331	3.767221	
10332	3.765846	
10333	3.765007	
10334	3.766457	
10335	3.765541	
10336	3.763021	
10337	3.763823	
10338	3.766305	
10339	3.761914	
10340	3.763174	
10341	3.766037	
10342	3.762066	
10343	3.765884	
10344	3.765312	
10345	3.762639	
10346	3.763708	
10347	3.762868	
10348	3.760195	
10349	3.760692	
10350	3.764357	
10351	3.759890	
10352	3.759584	
10353	3.761722	
10354	3.762907	
10355	3.761761	
10356	3.760577	
10357	3.761761	
10358	3.759279	
10359	3.757828	
10360	3.758821	
10361	3.759049	
10362	3.758591	
10363	3.758744	
10364	3.758668	
10365	3.760539	
10366	3.760042	
10367	3.764701	
10368	3.757904	
10369	3.758439	
10370	3.757408	
10371	3.752635	
10372	3.755881	
10373	3.763632	
10374	3.756529	
10375	3.760653	
10376	3.760233	
10377	3.758133	
10378	3.758973	
10379	3.764243	
10380	3.754277	
10381	3.762105	
10382	3.762983	
10383	3.755498	
10384	3.758401	
10385	3.755881	
10386	3.758095	
10387	3.758248	
10388	3.758592	
10389	3.757332	
10390	3.758400	
10391	3.757713	
10392	3.756721	
10393	3.761646	
10394	3.758400	
10395	3.756529	
10396	3.754468	
10397	3.757866	
10398	3.758324	
10399	3.750267	
10400	3.760348	
10401	3.757789	
10402	3.756758	
10403	3.755422	
10404	3.755613	
10405	3.755231	
10406	3.754812	
10407	3.754888	
10408	3.757179	
10409	3.757484	
10410	3.755002	
10411	3.754697	
10412	3.755537	
10413	3.760653	
10414	3.754086	
10415	3.753742	
10416	3.754658	
10417	3.756758	
10418	3.753704	
10419	3.757790	
10420	3.756339	
10421	3.753322	
10422	3.755651	
10423	3.755498	
10424	3.750077	
10425	3.760463	
10426	3.753704	
10427	3.753895	
10428	3.762448	
10429	3.759126	
10430	3.757522	
10431	3.763250	
10432	3.761417	
10433	3.765235	
10434	3.763365	
10435	3.763632	
10436	3.765274	
10437	3.764395	
10438	3.764243	
10439	3.763746	
10440	3.761455	
10441	3.765732	
10442	3.757713	
10443	3.760463	
10444	3.759852	
10445	3.761035	
10446	3.760844	
10447	3.756148	
10448	3.759202	
10449	3.758133	
10450	3.758553	
10451	3.758744	
10452	3.754047	
10453	3.760233	
10454	3.755461	
10455	3.754964	
10456	3.756300	
10457	3.758172	
10458	3.752940	
10459	3.752062	
10460	3.754658	
10461	3.750993	
10462	3.752902	
10463	3.755880	
10464	3.754467	
10465	3.755078	
10466	3.756453	
10467	3.755155	
10468	3.754238	
10469	3.755613	
10470	3.754926	
10471	3.750955	
10472	3.751871	
10473	3.751871	
10474	3.751222	
10475	3.754582	
10476	3.752864	
10477	3.760692	
10478	3.748854	
10479	3.754888	
10480	3.758209	
10481	3.754926	
10482	3.752787	
10483	3.756721	
10484	3.750344	
10485	3.754582	
10486	3.758133	
10487	3.751489	
10488	3.756033	
10489	3.758477	
10490	3.752597	
10491	3.753207	
10492	3.759011	
10493	3.751107	
10494	3.750993	
10495	3.752558	
10496	3.752978	
10497	3.755269	
10498	3.756033	
10499	3.753055	
10500	3.755193	
10501	3.753475	
10502	3.752329	
10503	3.752253	
10504	3.755613	
10505	3.753017	
10506	3.753819	
10507	3.754124	
10508	3.749886	
10509	3.746487	
10510	3.751412	
10511	3.749389	
10512	3.750840	
10513	3.749771	
10514	3.750726	
10515	3.751566	
10516	3.751374	
10517	3.747556	
10518	3.752062	
10519	3.749962	
10520	3.752367	
10521	3.751260	
10522	3.748320	
10523	3.751909	
10524	3.747861	
10525	3.747404	
10526	3.753055	
10527	3.748511	
